일차,구역ID,구역명,고객분류,에이전트ID,상품명,가격,체류시간,시간대
6,snack2,과자2,minor_female,2927,짱구,500,7.7,13시
6,beverage,음료,minor_female,2927,파워에이드,1500,9.0,13시
6,snack1,과자1,adult_female,2928,콘스낵,1200,5.9,12시
6,beverage,음료,adult_female,2929,포카리스웨트,1800,5.0,19시
6,ice1,아이스크림1,adult_female,2929,죠스바,700,4.5,19시
6,ice4,아이스크림4,adult_female,2929,투게더대,2000,15.9,19시
6,ice4,아이스크림4,adult_male,2930,투게더대,2000,14.9,16시
6,beverage,음료,adult_male,2931,카페라떼,2000,7.6,15시
6,ice2,아이스크림2,adult_male,2931,하겐다즈,3500,5.7,15시
6,beverage,음료,adult_female,2932,커피,1500,9.7,16시
6,ice5,아이스크림5,adult_female,2932,스크류바,600,3.3,16시
6,ice3,아이스크림3,adult_female,2932,비비빅,1400,8.9,16시
6,ice4,아이스크림4,adult_female,2932,아이스케이크,2500,8.5,16시
6,ice5,아이스크림5,adult_female,2933,탱크보이,800,8.8,13시
6,ice3,아이스크림3,adult_female,2933,비비빅,1400,10.5,13시
6,ice5,아이스크림5,adult_female,2934,설레임,1200,7.6,16시
6,beverage,음료,adult_female,2934,아메리카노,2000,5.3,16시
6,ice3,아이스크림3,adult_female,2934,메로나,600,11.6,16시
6,ice4,아이스크림4,adult_female,2934,아이스케이크,2500,16.0,16시
6,beverage,음료,adult_male,2935,아메리카노,2000,7.8,19시
6,ice2,아이스크림2,adult_male,2935,하겐다즈,3500,9.6,19시
6,beverage,음료,adult_female,2936,아메리카노,2000,8.3,12시
6,ice6,아이스크림6,adult_female,2936,빵빠레,1200,10.1,12시
6,ice1,아이스크림1,adult_female,2936,스크류바,600,5.1,12시
6,ice5,아이스크림5,minor_female,2937,수박바,600,10.0,16시
6,beverage,음료,minor_female,2937,커피,1500,5.3,16시
6,ice5,아이스크림5,adult_female,2938,카나페,1200,9.8,17시
6,beverage,음료,adult_female,2938,파워에이드,1500,5.5,17시
6,ice3,아이스크림3,adult_female,2938,부라보콘,1200,4.4,17시
6,ice2,아이스크림2,adult_female,2938,메로나4입,2400,13.2,17시
6,snack2,과자2,minor_female,2939,알감자,500,8.9,17시
6,ice5,아이스크림5,minor_female,2939,수박바,600,10.6,17시
6,ice1,아이스크림1,minor_female,2939,쮸쮸바,400,5.5,17시
6,ice2,아이스크림2,minor_female,2939,투게더,2500,13.4,17시
6,ice4,아이스크림4,minor_female,2940,아이스케이크,2500,16.5,15시
6,ice2,아이스크림2,minor_female,2940,하겐다즈,3500,11.1,15시
6,snack1,과자1,minor_male,2941,포테이토칩,1500,4.9,12시
6,ice5,아이스크림5,minor_male,2941,카나페,1200,9.2,12시
6,ice2,아이스크림2,minor_male,2941,투게더,2500,12.3,12시
6,ice5,아이스크림5,adult_female,2942,설레임,1200,9.4,14시
6,ice6,아이스크림6,adult_female,2942,구구콘,1200,18.8,14시
6,snack1,과자1,adult_female,2942,크래커,1200,4.4,14시
6,ice5,아이스크림5,minor_male,2943,스크류바,600,7.6,19시
6,ice4,아이스크림4,minor_male,2943,대용량아이스,1500,19.9,19시
6,ice5,아이스크림5,adult_female,2944,탱크보이,800,11.3,11시
6,beverage,음료,adult_female,2944,파워에이드,1500,7.5,11시
6,snack1,과자1,adult_female,2944,새우과자,1500,6.7,11시
6,ice6,아이스크림6,adult_female,2944,하드보스,1200,13.0,11시
6,ice4,아이스크림4,adult_male,2945,투게더대,2000,17.7,13시
6,ice2,아이스크림2,adult_female,2946,나뚜루파인트,3000,10.9,14시
6,beverage,음료,minor_male,2947,파워에이드,1500,3.5,19시
6,snack1,과자1,minor_male,2948,새우과자,1500,7.2,14시
6,ice4,아이스크림4,minor_male,2948,프리미엄하드,1800,16.3,14시
6,beverage,음료,minor_male,2948,포카리스웨트,1800,6.5,14시
6,snack1,과자1,minor_male,2949,포테이토칩,1500,5.1,11시
6,ice5,아이스크림5,minor_male,2949,설레임,1200,5.9,11시
6,ice4,아이스크림4,minor_male,2949,투게더대,2000,13.3,11시
6,ice5,아이스크림5,minor_male,2950,설레임,1200,8.1,16시
6,ice6,아이스크림6,minor_male,2950,구구콘,1200,10.2,16시
6,ice4,아이스크림4,minor_male,2950,프리미엄하드,1800,19.1,16시
6,ice2,아이스크림2,minor_male,2950,나뚜루파인트,3000,6.1,16시
6,ice2,아이스크림2,adult_male,2952,하겐다즈,3500,9.1,10시
6,snack1,과자1,adult_male,2952,크래커,1200,3.6,10시
6,snack1,과자1,minor_male,2953,콘스낵,1200,9.9,13시
6,snack2,과자2,minor_male,2953,알감자,500,8.9,13시
6,ice6,아이스크림6,minor_male,2953,아이스샌드,1800,11.7,13시
6,beverage,음료,minor_male,2953,파워에이드,1500,7.8,13시
6,ice4,아이스크림4,minor_female,2954,아이스케이크,2500,11.4,14시
6,snack2,과자2,minor_female,2954,사탕,300,16.6,14시
6,ice5,아이스크림5,minor_female,2954,탱크보이,800,3.3,14시
6,beverage,음료,minor_female,2954,커피,1500,7.5,14시
6,ice3,아이스크림3,adult_male,2955,구구콘,1200,9.8,14시
6,ice5,아이스크림5,adult_male,2956,설레임,1200,8.6,12시
6,ice2,아이스크림2,adult_male,2957,나뚜루파인트,3000,6.1,10시
6,ice4,아이스크림4,minor_female,2958,프리미엄하드,1800,8.4,17시
6,ice6,아이스크림6,minor_female,2958,하드보스,1200,5.7,17시
6,ice3,아이스크림3,minor_female,2958,구구콘,1200,7.8,17시
6,beverage,음료,adult_female,2959,포카리스웨트,1800,6.8,17시
6,ice5,아이스크림5,adult_female,2959,설레임,1200,8.1,17시
6,ice4,아이스크림4,adult_female,2959,대용량아이스,1500,12.9,17시
6,snack2,과자2,minor_male,2960,짱구,500,16.7,19시
6,ice6,아이스크림6,minor_male,2960,빵빠레,1200,15.9,19시
6,snack1,과자1,minor_male,2960,크래커,1200,7.2,19시
6,ice2,아이스크림2,minor_male,2960,투게더,2500,9.9,19시
6,ice1,아이스크림1,minor_male,2960,스크류바,600,9.1,19시
6,ice2,아이스크림2,adult_male,2961,나뚜루파인트,3000,10.1,16시
6,ice3,아이스크림3,adult_male,2961,비비빅,1400,4.8,16시
6,snack1,과자1,adult_male,2961,콘스낵,1200,5.7,16시
6,ice5,아이스크림5,minor_male,2962,스크류바,600,6.9,14시
6,ice6,아이스크림6,minor_male,2962,빵빠레,1200,11.0,14시
6,snack2,과자2,minor_male,2962,짱구,500,17.1,14시
6,ice2,아이스크림2,minor_male,2962,투게더,2500,9.6,14시
6,ice3,아이스크림3,adult_male,2963,메로나,600,10.8,15시
6,beverage,음료,adult_male,2963,아메리카노,2000,4.1,15시
6,ice5,아이스크림5,minor_female,2964,탱크보이,800,7.9,14시
6,ice4,아이스크림4,minor_female,2964,대용량아이스,1500,11.1,14시
6,ice5,아이스크림5,adult_female,2965,설레임,1200,9.8,17시
6,beverage,음료,adult_female,2965,아메리카노,2000,7.3,17시
6,ice6,아이스크림6,adult_female,2965,구구콘,1200,12.7,17시
6,ice4,아이스크림4,minor_female,2966,아이스케이크,2500,19.7,13시
6,snack2,과자2,minor_female,2966,사탕,300,8.3,13시
6,snack1,과자1,minor_female,2966,콘스낵,1200,9.9,13시
6,beverage,음료,adult_male,2967,파워에이드,1500,5.5,17시
6,ice3,아이스크림3,adult_male,2968,비비빅,1400,5.1,18시
6,snack2,과자2,adult_male,2968,알감자,500,8.9,18시
6,snack2,과자2,minor_female,2969,바나나킥,500,10.9,15시
6,ice2,아이스크림2,minor_female,2969,나뚜루파인트,3000,10.6,15시
6,snack1,과자1,adult_male,2970,새우과자,1500,7.0,16시
6,ice5,아이스크림5,minor_female,2971,설레임,1200,7.0,14시
6,ice2,아이스크림2,minor_female,2971,아이스세트,2800,12.4,14시
6,ice3,아이스크림3,adult_female,2972,메로나,600,5.8,20시
6,beverage,음료,adult_female,2972,포카리스웨트,1800,5.0,20시
6,ice5,아이스크림5,adult_female,2972,카나페,1200,6.6,20시
6,ice4,아이스크림4,adult_female,2972,아이스케이크,2500,14.5,20시
6,snack1,과자1,adult_female,2972,초코과자,1800,9.8,20시
6,beverage,음료,adult_male,2973,아메리카노,2000,5.7,12시
6,ice6,아이스크림6,adult_male,2973,빵빠레,1200,10.0,12시
6,ice2,아이스크림2,adult_male,2973,메로나4입,2400,8.8,12시
6,snack2,과자2,minor_male,2974,짱구,500,11.5,15시
6,snack1,과자1,minor_male,2974,새우과자,1500,8.2,15시
6,ice3,아이스크림3,minor_male,2974,빵빠레,1400,6.0,15시
6,beverage,음료,minor_male,2974,아메리카노,2000,7.0,15시
6,ice4,아이스크림4,minor_female,2975,대용량아이스,1500,17.1,18시
6,ice5,아이스크림5,minor_female,2975,설레임,1200,7.7,18시
6,snack1,과자1,minor_female,2975,초코과자,1800,5.1,18시
6,ice3,아이스크림3,minor_female,2975,비비빅,1400,10.4,18시
6,ice5,아이스크림5,adult_male,2976,탱크보이,800,9.5,14시
6,ice1,아이스크림1,minor_male,2978,아이스바,800,4.5,17시
6,snack1,과자1,minor_male,2979,포테이토칩,1500,6.8,11시
6,ice3,아이스크림3,minor_male,2979,메로나,600,6.4,11시
6,ice4,아이스크림4,minor_female,2980,대용량아이스,1500,10.6,17시
6,ice5,아이스크림5,minor_female,2980,카나페,1200,9.4,17시
6,ice3,아이스크림3,minor_female,2980,메로나,600,4.6,17시
6,ice6,아이스크림6,minor_female,2980,하드보스,1200,17.5,17시
6,ice6,아이스크림6,adult_male,2981,아이스샌드,1800,18.3,10시
6,beverage,음료,adult_male,2981,커피,1500,7.9,10시
6,ice2,아이스크림2,adult_male,2981,하겐다즈,3500,14.3,10시
6,ice5,아이스크림5,minor_male,2982,카나페,1200,3.8,15시
6,snack1,과자1,minor_male,2982,크래커,1200,8.0,15시
6,ice4,아이스크림4,minor_male,2982,프리미엄하드,1800,19.0,15시
6,ice1,아이스크림1,minor_male,2982,죠스바,700,9.6,15시
6,ice5,아이스크림5,minor_male,2983,카나페,1200,5.9,11시
6,beverage,음료,minor_male,2983,파워에이드,1500,7.5,11시
6,ice4,아이스크림4,minor_male,2983,프리미엄하드,1800,15.2,11시
6,snack1,과자1,minor_male,2984,포테이토칩,1500,4.0,19시
6,ice5,아이스크림5,minor_male,2984,수박바,600,12.0,19시
6,ice2,아이스크림2,minor_male,2984,하겐다즈,3500,9.8,19시
6,ice5,아이스크림5,minor_male,2985,수박바,600,5.4,19시
6,snack1,과자1,minor_male,2985,초코과자,1800,4.4,19시
6,ice4,아이스크림4,minor_male,2985,대용량아이스,1500,11.0,19시
6,ice3,아이스크림3,minor_male,2985,구구콘,1200,6.3,19시
6,ice2,아이스크림2,adult_male,2986,메로나4입,2400,11.4,14시
6,ice3,아이스크림3,adult_male,2986,비비빅,1400,4.5,14시
6,beverage,음료,adult_female,2987,아메리카노,2000,5.2,11시
6,ice3,아이스크림3,adult_female,2987,구구콘,1200,11.9,11시
6,ice5,아이스크림5,adult_female,2987,스크류바,600,3.4,11시
6,ice2,아이스크림2,adult_female,2987,아이스세트,2800,7.0,11시
6,snack2,과자2,minor_male,2988,꼬깔콘,800,12.9,14시
6,ice5,아이스크림5,minor_male,2988,스크류바,600,11.3,14시
6,ice6,아이스크림6,minor_male,2988,아이스샌드,1800,15.5,14시
6,ice5,아이스크림5,adult_female,2989,수박바,600,11.5,18시
6,ice3,아이스크림3,adult_female,2989,빵빠레,1400,9.1,18시
6,beverage,음료,adult_female,2989,포카리스웨트,1800,5.4,18시
6,ice2,아이스크림2,adult_female,2989,투게더,2500,10.6,18시
6,ice6,아이스크림6,adult_female,2989,빵빠레,1200,18.4,18시
6,ice5,아이스크림5,minor_female,2990,탱크보이,800,6.4,18시
6,beverage,음료,minor_female,2990,카페라떼,2000,7.5,18시
6,ice2,아이스크림2,minor_female,2990,나뚜루파인트,3000,11.6,18시
6,snack2,과자2,minor_female,2991,알감자,500,9.3,11시
6,ice5,아이스크림5,minor_female,2991,수박바,600,4.4,11시
6,snack1,과자1,minor_female,2991,크래커,1200,9.1,11시
6,beverage,음료,minor_female,2991,파워에이드,1500,4.6,11시
6,ice6,아이스크림6,minor_male,2992,구구콘,1200,9.8,18시
6,ice2,아이스크림2,minor_male,2992,아이스세트,2800,13.0,18시
6,ice3,아이스크림3,minor_male,2992,비비빅,1400,5.4,18시
6,snack2,과자2,minor_male,2993,짱구,500,9.9,18시
6,ice5,아이스크림5,minor_male,2993,탱크보이,800,10.6,18시
6,ice6,아이스크림6,minor_male,2993,하드보스,1200,13.8,18시
6,ice4,아이스크림4,minor_female,2994,투게더대,2000,11.3,16시
6,ice2,아이스크림2,minor_female,2994,투게더,2500,11.7,16시
6,beverage,음료,adult_female,2995,파워에이드,1500,3.9,11시
6,ice2,아이스크림2,adult_female,2995,메로나4입,2400,11.0,11시
6,beverage,음료,adult_male,2996,포카리스웨트,1800,9.1,15시
6,ice5,아이스크림5,adult_female,2997,수박바,600,7.5,16시
6,beverage,음료,adult_female,2997,파워에이드,1500,9.1,16시
6,ice4,아이스크림4,adult_female,2997,프리미엄하드,1800,12.4,16시
6,ice4,아이스크림4,minor_female,2998,프리미엄하드,1800,11.1,17시
6,ice5,아이스크림5,minor_female,2998,수박바,600,3.4,17시
6,snack1,과자1,minor_female,2998,포테이토칩,1500,9.5,17시
6,ice6,아이스크림6,minor_female,2998,월드콘,1200,11.7,17시
6,ice5,아이스크림5,minor_female,2999,설레임,1200,8.5,16시
6,ice4,아이스크림4,minor_female,2999,프리미엄하드,1800,10.1,16시
6,snack2,과자2,minor_female,2999,사탕,300,13.5,16시
6,beverage,음료,adult_female,3000,커피,1500,9.3,11시
6,ice2,아이스크림2,adult_female,3000,아이스세트,2800,6.3,11시
6,ice5,아이스크림5,minor_female,3001,수박바,600,11.6,13시
6,snack1,과자1,minor_female,3001,새우과자,1500,7.1,13시
6,ice6,아이스크림6,minor_female,3001,구구콘,1200,19.7,13시
6,snack2,과자2,minor_female,3002,알감자,500,6.4,19시
6,ice4,아이스크림4,minor_female,3002,아이스케이크,2500,18.5,19시
6,ice5,아이스크림5,minor_female,3002,탱크보이,800,3.7,19시
6,ice2,아이스크림2,minor_female,3002,메로나4입,2400,13.8,19시
6,ice4,아이스크림4,minor_female,3003,대용량아이스,1500,19.7,14시
6,ice5,아이스크림5,minor_female,3003,탱크보이,800,3.1,14시
6,ice3,아이스크림3,minor_female,3003,부라보콘,1200,10.9,14시
6,ice4,아이스크림4,adult_male,3004,아이스케이크,2500,18.9,12시
6,ice6,아이스크림6,minor_male,3005,아이스샌드,1800,6.7,10시
6,ice2,아이스크림2,minor_male,3005,아이스세트,2800,8.4,10시
6,beverage,음료,adult_female,3007,아메리카노,2000,3.7,13시
6,ice3,아이스크림3,adult_female,3007,메로나,600,11.6,13시
6,ice6,아이스크림6,adult_female,3007,하드보스,1200,18.3,13시
6,ice1,아이스크림1,adult_female,3007,스크류바,600,9.0,13시
6,snack1,과자1,minor_male,3008,새우과자,1500,6.0,18시
6,ice5,아이스크림5,adult_female,3009,설레임,1200,5.4,12시
6,beverage,음료,adult_female,3009,커피,1500,6.3,12시
6,ice6,아이스크림6,adult_female,3009,하드보스,1200,7.4,12시
6,beverage,음료,adult_female,3010,커피,1500,7.5,12시
6,ice6,아이스크림6,adult_female,3010,하드보스,1200,16.8,12시
6,ice4,아이스크림4,adult_female,3010,프리미엄하드,1800,14.3,12시
6,ice1,아이스크림1,adult_female,3011,스크류바,600,3.5,18시
6,snack1,과자1,adult_male,3012,포테이토칩,1500,8.6,10시
6,ice3,아이스크림3,adult_female,3013,비비빅,1400,7.7,17시
6,ice5,아이스크림5,adult_female,3013,스크류바,600,12.0,17시
6,beverage,음료,adult_female,3013,아메리카노,2000,9.4,17시
6,snack1,과자1,adult_female,3013,크래커,1200,8.3,17시
6,ice6,아이스크림6,adult_female,3013,구구콘,1200,14.3,17시
6,ice6,아이스크림6,adult_male,3014,하드보스,1200,10.6,16시
6,ice5,아이스크림5,minor_male,3015,카나페,1200,5.1,16시
6,ice3,아이스크림3,minor_male,3015,빵빠레,1400,6.3,16시
6,snack1,과자1,minor_male,3016,새우과자,1500,5.8,13시
6,beverage,음료,minor_male,3016,카페라떼,2000,5.0,13시
6,snack1,과자1,minor_male,3017,콘스낵,1200,4.2,14시
6,ice6,아이스크림6,minor_male,3017,월드콘,1200,11.8,14시
6,ice5,아이스크림5,minor_male,3018,카나페,1200,6.0,12시
6,snack1,과자1,minor_male,3018,새우과자,1500,8.2,12시
6,ice3,아이스크림3,minor_male,3018,비비빅,1400,5.1,12시
6,ice4,아이스크림4,minor_female,3019,프리미엄하드,1800,13.3,19시
6,beverage,음료,adult_female,3020,포카리스웨트,1800,4.6,13시
6,snack1,과자1,adult_female,3020,새우과자,1500,8.1,13시
6,beverage,음료,adult_female,3021,포카리스웨트,1800,5.8,17시
6,snack1,과자1,minor_male,3022,새우과자,1500,9.3,18시
6,ice4,아이스크림4,minor_male,3022,대용량아이스,1500,9.7,18시
6,ice5,아이스크림5,adult_female,3023,카나페,1200,7.7,13시
6,snack1,과자1,adult_female,3023,콘스낵,1200,3.3,13시
6,ice2,아이스크림2,adult_female,3023,메로나4입,2400,11.8,13시
6,ice6,아이스크림6,adult_male,3024,아이스샌드,1800,13.5,12시
6,ice5,아이스크림5,adult_male,3024,스크류바,600,5.1,12시
6,snack1,과자1,minor_male,3025,초코과자,1800,3.1,14시
6,ice6,아이스크림6,minor_male,3025,하드보스,1200,10.5,14시
6,ice3,아이스크림3,minor_male,3025,메로나,600,6.2,14시
6,ice6,아이스크림6,adult_male,3026,아이스샌드,1800,14.6,14시
6,ice5,아이스크림5,adult_female,3027,수박바,600,8.0,16시
6,beverage,음료,adult_female,3027,아메리카노,2000,3.2,16시
6,snack2,과자2,adult_female,3027,꼬깔콘,800,13.8,16시
6,ice3,아이스크림3,adult_female,3028,빵빠레,1400,10.8,20시
6,beverage,음료,adult_female,3028,아메리카노,2000,8.7,20시
6,ice2,아이스크림2,adult_female,3028,하겐다즈,3500,7.0,20시
6,ice4,아이스크림4,minor_female,3029,아이스케이크,2500,12.9,16시
6,ice3,아이스크림3,minor_female,3029,구구콘,1200,10.7,16시
6,ice4,아이스크림4,minor_female,3030,대용량아이스,1500,13.2,16시
6,snack1,과자1,minor_female,3030,콘스낵,1200,7.1,16시
6,snack2,과자2,minor_female,3031,꼬깔콘,800,5.4,19시
6,ice2,아이스크림2,minor_female,3031,아이스세트,2800,10.7,19시
6,ice1,아이스크림1,minor_female,3031,스크류바,600,9.6,19시
6,snack2,과자2,adult_male,3032,알감자,500,5.4,10시
6,snack1,과자1,adult_male,3032,새우과자,1500,9.9,10시
6,ice4,아이스크림4,adult_male,3033,아이스케이크,2500,14.8,16시
6,beverage,음료,adult_female,3034,파워에이드,1500,9.6,13시
6,ice3,아이스크림3,adult_female,3034,부라보콘,1200,9.2,13시
6,snack1,과자1,adult_female,3034,새우과자,1500,6.6,13시
6,ice4,아이스크림4,minor_female,3036,투게더대,2000,17.5,15시
6,ice3,아이스크림3,minor_female,3036,부라보콘,1200,8.0,15시
6,ice2,아이스크림2,minor_male,3037,나뚜루파인트,3000,13.5,12시
6,ice3,아이스크림3,adult_female,3038,비비빅,1400,8.6,20시
6,ice5,아이스크림5,adult_female,3038,스크류바,600,5.1,20시
